"","A2","A3","A5","A7","A8","B3","Age","B7","B9","B11","B12","C2","C12","E2_9group","E4_21group","E6","E7","E8_a","E8_b","E8_c","E8_d","E8_e","E8_f","E8_g","E8_h","E8_i","E9","E10","E13","E13_1","E14_1","E14_2","E14_Result","E15","E16","E17","E22","E23","E24","G1_1","G1_2","J8","J9","J10_1","J10_2","J11_1","J11_2","J12_14group","J13","J14","J15","J15_Year","J16","J17_10group","J18","J19","J20","J21","J22","Weights_1","WeightsCalib_1","Weights_Year","WeightsCalib_Year","resident","nonresident","LR_WAP","LF","PNLF","empj","underemployed","iempj","emsj","iemsj","LU1_unemployed","LU2_combined","LU3_potential","LU4_composite","long_term_unemployed"
"8220",4,9,1,4,2,2,31,5,2,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,NA,NA,2,2,NA,NA,NA,2,NA,NA,NA,90.6481230212573,78.9426697623521,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8221",9,1,1,4,2,2,4,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.334242825035,223.665784210611,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8222",7,9,1,5,4,2,46,8,2,4,5,1,1,5,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,NA,NA,4,9,NA,2,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.975124378109,71.5920562743086,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8223",5,3,1,6,3,1,45,5,2,2,5,1,1,8,3,2,1,2,1,3,1,1,3,1,3,1,NA,3,7,NA,150000,3000,5,NA,4,1,1,6,1,72,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5281266556549,52.7354995771766,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8224",1,11,2,7,4,2,5,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.850667338202,119.843157460559,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8225",11,7,1,2,2,1,73,5,2,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,7,NA,2,NA,NA,2,6,NA,NA,NA,2,NA,NA,NA,95.6222100076559,29.5356179558148,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8226",7,3,2,6,4,2,1,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.240837696335,710.555553492897,98.8390536487837,186.977508997928,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8227",9,6,1,6,4,2,2,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.443683589138,710.780070818514,113.682729382877,186.597389944549,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8228",5,1,1,2,2,1,63,8,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,7,NA,2,NA,NA,2,6,NA,NA,NA,2,NA,800.051072522983,1567.40564153839,195.596981104154,391.786243869606,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8229",9,1,1,6,3,1,45,10,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA,1,NA,NA,NA,NA,7,7,1,NA,1,1,1,2,NA,NA,NA,150.459216233964,207.422232092702,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1
"8230",2,2,1,4,3,2,58,5,2,3,5,1,1,9,19,2,2,2,2,2,2,2,2,2,2,2,NA,3,1,3,60000,0,1,NA,4,1,1,6,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8523636363636,23.9993681989449,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"8231",5,6,2,6,4,2,43,7,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,0,0,6,NA,NA,1,1,7,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.6632124352332,140.167232294025,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"8232",8,6,1,7,4,1,8,2,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.540965681291,43.7496849863455,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8233",8,6,2,1,0,2,82,4,2,3,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5440414507772,8.80000000003201,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8234",4,6,2,5,3,2,32,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,NA,NA,1,NA,1,2,3,2,NA,NA,NA,50.7357512953368,28.0097281090825,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"8235",10,7,1,9,7,2,37,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,NA,NA,2,2,NA,NA,NA,2,NA,NA,NA,99.0070669990774,120.177043339343,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8236",5,6,1,3,2,2,42,5,2,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,2,NA,NA,2,4,NA,NA,NA,2,NA,NA,NA,90.363195150492,118.799123907615,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8237",3,3,2,6,5,2,66,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,7,NA,2,NA,NA,2,6,NA,NA,NA,2,NA,NA,NA,93.0249916694435,91.6685552681251,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8238",9,9,2,4,3,2,1,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.75,54.2001957789616,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8239",4,3,1,6,4,2,70,4,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,7,NA,2,NA,NA,2,6,NA,NA,NA,2,NA,NA,NA,36.7812509739147,72.6882901817335,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8240",5,1,1,4,2,2,10,3,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.459216233964,207.422232092702,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8241",2,6,1,4,2,1,32,10,2,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6183698133477,8.19999999999254,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8242",7,1,1,7,5,2,29,8,2,1,5,1,1,4,11,2,1,1,1,1,2,2,2,1,2,2,NA,3,6,NA,1e+05,0,1,NA,4,1,1,4,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.303628409438,300.70610204117,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8243",2,1,1,5,5,2,19,5,1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,9,NA,NA,NA,1,NA,1,NA,1,2,2,2,NA,NA,NA,318.472007695225,314.521243706735,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA
"8244",7,10,2,2,2,2,62,7,2,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,7,NA,2,NA,NA,2,6,NA,NA,NA,2,NA,NA,NA,31.5222063037249,16.6237457715324,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8245",6,9,2,5,5,1,26,8,2,1,5,1,1,7,6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,NA,NA,4,9,NA,2,1,2,1,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.8636363636364,121.252459214827,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"8246",7,7,1,5,4,2,17,4,1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,2,NA,NA,2,1,NA,NA,NA,2,NA,NA,NA,39.772069649202,37.361176703198,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8247",2,9,2,5,3,2,40,8,2,2,5,1,1,2,16,1,1,1,1,1,1,2,1,1,2,1,NA,1,NA,NA,60000,0,1,NA,4,1,1,7,1,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.210159145411,185.185511639468,62.8409090909091,48.9436279365746,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA
"8248",4,1,1,6,5,2,61,7,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,4,2,NA,NA,2,3,NA,NA,NA,2,NA,NA,NA,233.211785162645,304.90941028211,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8249",8,1,1,6,4,2,60,7,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,2,NA,2,NA,NA,2,2,NA,NA,NA,2,NA,NA,NA,263.303628409438,300.70610204117,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8250",8,10,1,3,3,1,57,7,2,2,5,1,1,8,8,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,NA,NA,NA,3,4,1,1,6,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1337844872462,21.3414552386103,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"8251",10,1,1,1,1,2,63,5,2,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,2,NA,NA,2,4,NA,NA,NA,2,NA,NA,NA,170.52044506516,119.937943646025,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8252",5,5,2,5,2,2,28,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,NA,2,NA,NA,1,NA,1,1,1,2,NA,NA,NA,295.53810835629,321.569283631154,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"8253",8,1,1,3,1,2,42,8,2,4,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,9,NA,NA,NA,NA,6,NA,1,NA,1,2,2,2,NA,NA,NA,175.535752272958,448.28764648853,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1
"8254",8,7,2,3,2,1,12,3,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.0817796065321,73.8749795947369,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8255",1,4,2,3,3,1,16,4,1,1,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,0,0,6,NA,NA,1,1,7,2,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.41543849409,40.8331080581484,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"8256",3,9,2,2,2,1,67,7,2,2,5,1,1,7,6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,NA,NA,NA,9,NA,2,1,4,2,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1590909090909,4.20000000001528,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"8257",2,1,1,3,3,1,20,5,2,1,5,1,1,8,7,2,1,1,1,1,2,2,2,1,2,2,NA,3,1,3,NA,NA,4,3,4,1,1,2,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.535752272958,301.09663753224,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8258",10,1,1,7,4,2,34,7,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,3,2,NA,NA,2,3,NA,NA,NA,2,NA,NA,NA,185.566366688556,56.6947617486957,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8259",6,1,1,6,3,1,9,2,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.566366688556,318.917134719477,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8260",10,3,1,5,3,2,82,2,2,3,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.8192726026116,119.782946119319,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8261",9,2,1,6,4,1,10,2,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.8283636363636,41.7807274572842,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8262",5,2,1,1,1,1,40,5,2,4,5,1,1,8,20,2,2,2,2,2,2,2,2,2,2,2,NA,4,1,1,150000,0,1,NA,4,1,1,7,1,84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.3403636363636,82.8541824506965,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"8263",5,4,1,5,5,2,26,8,2,2,5,1,1,3,7,2,1,1,1,1,1,2,2,1,2,2,NA,3,7,NA,NA,NA,NA,3,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.1725519659404,33.8524593231014,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8264",10,1,1,2,2,1,18,7,1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,1,NA,2,NA,NA,2,1,NA,NA,NA,2,NA,NA,NA,260.795974805538,386.411621376067,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8265",8,7,2,3,2,1,60,7,2,2,5,1,1,9,16,1,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,90000,0,1,NA,4,2,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.0817796065321,73.8749795947369,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8266",5,6,2,6,3,1,37,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.5129533678757,112.47324337489,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"8267",5,1,1,5,3,2,37,8,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,6,NA,1,9,NA,NA,NA,1,NA,1,NA,1,2,1,1,9,NA,NA,263.303628409438,125.137168980869,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA
"8268",1,9,1,6,2,1,44,7,2,2,5,1,1,8,2,2,1,1,1,1,1,2,1,1,2,1,NA,3,6,NA,320000,0,1,NA,4,2,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3853459972863,116.439617761003,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8269",8,1,1,4,3,1,13,4,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.936255422266,185.944913438995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8270",8,5,1,2,2,1,25,5,2,1,5,1,1,7,3,2,1,2,1,2,2,2,2,3,2,2,NA,3,2,NA,70000,0,1,NA,4,1,1,6,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.289413118527,226.709267722854,53.6513323650591,71.1602980169309,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8271",9,6,2,6,4,1,13,3,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.5077720207254,53.1735090438315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8272",6,8,2,7,4,2,36,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,11,NA,2,NA,NA,2,8,NA,NA,NA,2,NA,392.329833546735,328.406351934,104.015751239052,124.301728057537,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8273",11,4,2,6,4,1,58,5,2,2,5,1,1,5,1,1,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,80000,0,1,NA,4,1,1,7,1,40,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.160659565154,297.618490127343,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA
"8274",6,2,2,6,4,1,16,4,1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,2,NA,NA,2,1,NA,NA,NA,2,NA,NA,NA,60.1275519106613,5.99999999999454,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8275",1,10,2,3,2,2,21,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,4,2,NA,NA,2,3,NA,NA,NA,2,NA,156.718837863168,101.335950861003,43.5579578015108,38.4301658254699,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8276",8,4,1,5,5,2,66,7,2,3,5,1,1,9,7,2,1,2,1,2,2,2,2,2,2,2,NA,3,7,NA,59000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.399449035813,26.14,71.2907588279489,13.858839044507,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8277",4,3,1,1,0,2,87,5,2,3,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3635428678281,51.1589963929498,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8278",3,7,1,5,3,1,10,3,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.887738853503,435.387649229488,83.7752105376808,131.127107659835,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8279",4,1,1,5,2,1,0,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.443909026166,72.8363379588467,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8280",3,10,1,4,2,1,38,7,1,2,5,1,1,5,15,2,1,1,1,1,1,2,1,1,2,1,NA,1,NA,NA,180000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.5925155925156,63.2407734365688,18.9276418532015,13.4106921796028,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
